...1,list_ID,common_name,scientific_name,date,time,count,duration,location,latitude,longitude,count_tot,month,year
4439,S24840940,American Robin,Turdus migratorius,2015-08-30,07:00:00,5,60,US-MO,38.6389068,-90.2853806,51,8,2015
4440,S25963234,American Robin,Turdus migratorius,2015-11-22,08:30:00,6,45,US-MO,38.6389068,-90.2853806,78,11,2015
4441,S29265867,American Robin,Turdus migratorius,2016-04-27,08:00:00,8,45,US-MO,38.6389068,-90.2853806,87,4,2016
4442,S29505290,American Robin,Turdus migratorius,2016-05-08,13:30:00,5,90,US-MO,38.6383932,-90.267979,43,5,2016
4443,S31926545,American Robin,Turdus migratorius,2016-10-06,12:00:00,1,60,US-MO,38.6389068,-90.2853806,82,10,2016
4444,S32025863,American Robin,Turdus migratorius,2016-10-13,13:15:00,5,60,US-MO,38.6389068,-90.2853806,32,10,2016
4445,S33616660,American Robin,Turdus migratorius,2017-01-12,07:00:00,10,90,US-MO,38.6389068,-90.2853806,272,1,2017
4446,S33780633,American Robin,Turdus migratorius,2017-01-19,07:01:00,5,56,US-MO,38.6389068,-90.2853806,240,1,2017
4447,S33809874,American Robin,Turdus migratorius,2017-01-20,16:26:00,12,59,US-MO,38.6389068,-90.2853806,188,1,2017
4448,S35533959,American Robin,Turdus migratorius,2017-03-30,07:05:00,40,100,US-MO,38.6389068,-90.2853806,283,3,2017
4449,S35594469,American Robin,Turdus migratorius,2017-03-31,17:47:00,3,80,US-MO,38.6389068,-90.2853806,84,3,2017
4450,S35654197,American Robin,Turdus migratorius,2017-04-02,18:46:00,8,37,US-MO,38.6389068,-90.2853806,36,4,2017
4451,S35698031,American Robin,Turdus migratorius,2017-04-04,07:00:00,40,127,US-MO,38.6389068,-90.2853806,369,4,2017
4452,S35918417,American Robin,Turdus migratorius,2017-04-13,06:59:00,50,109,US-MO,38.6389068,-90.2853806,247,4,2017
4453,S36118134,American Robin,Turdus migratorius,2017-04-20,07:00:00,45,98,US-MO,38.6389068,-90.2853806,237,4,2017
4454,S36305628,American Robin,Turdus migratorius,2017-04-27,06:56:00,40,121,US-MO,38.6389068,-90.2853806,260,4,2017
4455,S36840525,American Robin,Turdus migratorius,2017-05-13,18:00:00,15,45,US-MO,38.6389068,-90.2853806,114,5,2017
4456,S36956314,American Robin,Turdus migratorius,2017-05-18,07:04:00,6,126,US-MO,38.6389068,-90.2853806,140,5,2017
4457,S37297406,American Robin,Turdus migratorius,2017-05-31,18:29:00,18,61,US-MO,38.6389068,-90.2853806,70,5,2017
4458,S37374545,American Robin,Turdus migratorius,2017-06-04,07:53:00,5,118,US-MO,38.6389068,-90.2853806,108,6,2017
4459,S38541052,American Robin,Turdus migratorius,2017-08-08,07:05:00,35,85,US-MO,38.6389068,-90.2853806,281,8,2017
4460,S39363513,American Robin,Turdus migratorius,2017-09-24,08:30:00,2,101,US-MO,38.6389068,-90.2853806,45,9,2017
4461,S42135357,American Robin,Turdus migratorius,2018-01-21,13:37:00,2,127,US-MO,38.6389068,-90.2853806,275,1,2018
4462,S44103398,American Robin,Turdus migratorius,2018-03-30,19:12:00,25,32,US-MO,38.6389068,-90.2853806,104,3,2018
4463,S45158368,American Robin,Turdus migratorius,2018-05-01,18:23:00,6,86,US-MO,38.6389068,-90.2853806,67,5,2018
4464,S45233334,American Robin,Turdus migratorius,2018-05-03,13:54:00,4,55,US-MO,38.6389068,-90.2853806,55,5,2018
4465,S49032262,American Robin,Turdus migratorius,2018-10-07,12:30:00,2,60,US-MO,38.6383932,-90.267979,28,10,2018
4466,S49551085,American Robin,Turdus migratorius,2018-10-25,13:30:00,6,70,US-MO,38.6389068,-90.2853806,63,10,2018
4467,S56350152,American Robin,Turdus migratorius,2019-05-16,09:24:00,4,102,US-MO,38.6389068,-90.2853806,85,5,2019
4468,S89689436,American Robin,Turdus migratorius,2021-06-05,17:55:00,1,85,US-MO,38.6383932,-90.267979,56,6,2021
4469,S89715685,American Robin,Turdus migratorius,2021-06-06,08:01:00,1,74,US-MO,38.6389068,-90.2853806,57,6,2021
4470,S17750325,American Robin,Turdus migratorius,2014-04-05,07:45:00,31,120,US-MO,38.636316,-90.296545,126,4,2014
4471,S17836663,American Robin,Turdus migratorius,2014-04-10,08:30:00,8,120,US-MO,38.636316,-90.296545,87,4,2014
4472,S19755048,American Robin,Turdus migratorius,2014-09-06,17:00:00,12,60,US-MO,38.636316,-90.296545,84,9,2014
4473,S19761146,American Robin,Turdus migratorius,2014-09-07,08:30:00,18,180,US-MO,38.636316,-90.296545,105,9,2014
4474,S43574572,American Robin,Turdus migratorius,2018-03-11,18:08:00,9,64,US-MO,38.636316,-90.296545,107,3,2018
4475,S89709965,American Robin,Turdus migratorius,2021-06-06,07:02:00,1,49,US-MO,38.636316,-90.296545,15,6,2021
4476,S17559350,American Robin,Turdus migratorius,2014-03-22,18:20:00,8,40,US-MO,38.6217659,-90.3034544,45,3,2014
4477,S17451952,American Robin,Turdus migratorius,2014-03-15,15:45:00,38,80,US-MO,38.6129807,-90.2593803,112,3,2014
4478,S17575595,American Robin,Turdus migratorius,2014-03-23,15:30:00,30,90,US-MO,38.6129807,-90.2593803,123,3,2014
4479,S22239405,American Robin,Turdus migratorius,2015-03-08,11:45:00,8,120,US-MO,38.6129807,-90.2593803,75,3,2015
4480,S27224092,American Robin,Turdus migratorius,2016-01-30,13:00:00,8,90,US-MO,38.6129807,-90.2593803,71,1,2016
4481,S37507879,American Robin,Turdus migratorius,2017-06-10,08:50:00,9,90,US-MO,38.6129807,-90.2593803,56,6,2017
4482,S41266689,American Robin,Turdus migratorius,2017-12-23,08:41:00,13,80,US-MO,38.6129807,-90.2593803,58,12,2017
4483,S43760440,American Robin,Turdus migratorius,2018-03-18,15:54:00,17,71,US-MO,38.6129807,-90.2593803,74,3,2018
4484,S44377158,American Robin,Turdus migratorius,2018-04-08,16:11:00,12,62,US-MO,38.6129807,-90.2593803,53,4,2018
4485,S45362421,American Robin,Turdus migratorius,2018-05-06,09:35:00,2,134,US-MO,38.6129807,-90.2593803,86,5,2018
4486,S38628943,American Robin,Turdus migratorius,2017-08-13,15:48:00,1,55,US-MO,38.5605873,-90.2872912,164,8,2017
4487,S17191282,American Robin,Turdus migratorius,2014-02-25,09:45:00,5,10,US-MO,38.6312204,-90.2699375,36,2,2014
4488,S17365974,American Robin,Turdus migratorius,2014-03-08,09:45:00,10,45,US-MO,38.607414,-90.2825546,86,3,2014
4489,S17873207,American Robin,Turdus migratorius,2014-04-13,10:45:00,50,150,US-MO,38.6066358,-90.2582139,198,4,2014
4490,S21127561,American Robin,Turdus migratorius,2015-01-01,14:30:00,10,90,US-MO,38.6066358,-90.2582139,151,1,2015
4491,S36184977,American Robin,Turdus migratorius,2017-04-22,18:16:00,10,88,US-MO,38.6066358,-90.2582139,64,4,2017
4492,S36840529,American Robin,Turdus migratorius,2017-05-13,19:00:00,6,90,US-MO,38.6066358,-90.2582139,56,5,2017
4493,S37165903,American Robin,Turdus migratorius,2017-05-26,18:09:00,19,69,US-MO,38.6066358,-90.2582139,79,5,2017
4494,S40885710,American Robin,Turdus migratorius,2017-12-03,12:29:00,1,56,US-MO,38.6066358,-90.2582139,56,12,2017
4495,S45352298,American Robin,Turdus migratorius,2018-05-06,08:05:00,4,50,US-MO,38.6066358,-90.2582139,58,5,2018
4496,S16531535,American Robin,Turdus migratorius,2014-01-26,09:00:00,2,20,US-MA,42.3673751,-71.0498393,10,1,2014
4497,S65338838,American Robin,Turdus migratorius,2020-03-01,16:23:00,6,38,US-OK,36.152075,-95.9778614,49,3,2020
4498,S65566629,American Robin,Turdus migratorius,2020-03-08,10:28:00,6,24,US-OK,36.152075,-95.9778614,35,3,2020
4499,S65902721,American Robin,Turdus migratorius,2020-03-17,11:41:00,2,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
4500,S67289842,American Robin,Turdus migratorius,2020-04-15,18:54:00,12,48,US-OK,36.1441138,-95.9327686,43,4,2020
4501,S81668053,American Robin,Turdus migratorius,2021-02-15,15:30:00,15,15,US-OK,36.1441138,-95.9327686,79,2,2021
4502,S67472609,American Robin,Turdus migratorius,2020-04-04,18:22:00,3,42,US-OK,36.1436101,-95.9338497,387,4,2020
4503,S66184821,American Robin,Turdus migratorius,2020-03-24,18:09:00,29,58,US-OK,36.1431952,-95.9334761,3154,3,2020
4504,S66295846,American Robin,Turdus migratorius,2020-03-27,18:53:00,2,8,US-OK,36.1431952,-95.9334761,887,3,2020
4505,S66797781,American Robin,Turdus migratorius,2020-04-07,18:37:00,6,32,US-OK,36.1431952,-95.9334761,30,4,2020
4506,S66844842,American Robin,Turdus migratorius,2020-04-08,19:37:00,2,34,US-OK,36.1431952,-95.9334761,176,4,2020
4507,S68524485,American Robin,Turdus migratorius,2020-05-06,19:38:00,2,54,US-OK,36.1431952,-95.9334761,27,5,2020
4508,S68032156,American Robin,Turdus migratorius,2020-04-29,10:01:00,1,38,US-OK,36.1433479,-95.9096313,43,4,2020
4509,S84766529,American Robin,Turdus migratorius,2021-04-04,11:17:00,1,32,US-OK,36.1433479,-95.9096313,37,4,2021
4510,S67357157,American Robin,Turdus migratorius,2020-04-17,11:15:00,1,19,US-OK,36.1444029,-95.9092834,63,4,2020
4511,S68032703,American Robin,Turdus migratorius,2020-04-29,10:01:00,1,40,US-OK,36.1444029,-95.9092834,44,4,2020
4512,S68152310,American Robin,Turdus migratorius,2020-04-30,19:12:00,4,13,US-OK,36.1514978,-95.9796871,33,4,2020
4513,S68100906,American Robin,Turdus migratorius,2020-04-30,09:33:00,1,39,US-OK,36.1501278,-95.8943009,59,4,2020
4514,S80867279,American Robin,Turdus migratorius,2021-02-12,07:00:00,2,17,US-OK,36.1441933,-95.933674,11,2,2021
4515,S80948582,American Robin,Turdus migratorius,2021-02-12,11:00:00,157,80,US-OK,36.1441933,-95.933674,205,2,2021
4516,S64885073,American Robin,Turdus migratorius,2020-02-20,15:59:00,20,93,US-OK,36.116064,-95.98525,200,2,2020
4517,S68330982,American Robin,Turdus migratorius,2020-05-03,10:37:00,2,154,US-OK,36.2213571,-95.9341192,140,5,2020
4518,S101303345,American Robin,Turdus migratorius,2022-01-23,13:31:00,1,91,US-OK,36.1043853,-95.9839742,113,1,2022
4519,S56470322,American Robin,Turdus migratorius,2019-05-18,19:16:00,12,59,US-OK,36.1301108,-95.9731293,47,5,2019
4520,S64885104,American Robin,Turdus migratorius,2020-02-22,09:33:00,1,45,US-OK,35.872406,-95.401213,153,2,2020
4521,S64885098,American Robin,Turdus migratorius,2020-02-22,10:39:00,4,24,US-OK,35.9322711,-95.2811987,89,2,2020
4522,S36872852,American Robin,Turdus migratorius,2017-05-13,17:00:00,1,10,US-MO,38.8269875,-91.054033,11,5,2017
4523,S36840493,American Robin,Turdus migratorius,2017-05-13,09:00:00,3,10,US-MO,38.8291565,-91.0498206,13,5,2017
3930,S36840519,European Starling,Sturnus vulgaris,2017-05-13,15:40:00,10,20,US-MO,38.8861469,-92.25842,64,5,2017
3931,S111728537,European Starling,Sturnus vulgaris,2022-05-30,08:08:00,1,302,US-OK,36.850766,-102.8821564,100,5,2022
3932,S44577908,European Starling,Sturnus vulgaris,2018-04-14,15:50:00,2,208,US-MO,38.482151,-90.8242569,222,4,2018
3933,S99506848,European Starling,Sturnus vulgaris,2021-12-27,08:45:00,7,57,US-FL,27.5608626,-80.3282547,75,12,2021
3934,S99445679,European Starling,Sturnus vulgaris,2021-12-26,09:14:00,1,55,US-FL,26.6612389,-82.1529253,40,12,2021
3935,S89739368,European Starling,Sturnus vulgaris,2021-06-06,11:44:00,1,166,US-IL,38.7746894,-89.694683,30,6,2021
3936,S99175554,European Starling,Sturnus vulgaris,2021-12-20,10:39:00,35,43,US-FL,25.5357141,-80.4509452,121,12,2021
3937,S54425143,European Starling,Sturnus vulgaris,2019-03-31,13:38:00,1,120,US-OK,36.2179826,-95.7992634,71,3,2019
3938,S41909811,European Starling,Sturnus vulgaris,2018-01-14,14:01:00,40,100,US-MO,38.70534,-90.74048,227,1,2018
3939,S56366335,European Starling,Sturnus vulgaris,2019-05-16,15:09:00,3,80,US-MO,38.70534,-90.74048,46,5,2019
3940,S36840471,European Starling,Sturnus vulgaris,2017-05-13,07:00:00,1,60,US-MO,38.6360813,-90.7679701,79,5,2017
3941,S41155853,European Starling,Sturnus vulgaris,2017-12-17,12:40:00,10,106,US-MO,38.6228053,-90.344224,108,12,2017
3942,S43354053,European Starling,Sturnus vulgaris,2018-03-03,17:34:00,8,42,US-MO,38.6228053,-90.344224,72,3,2018
3943,S33985177,European Starling,Sturnus vulgaris,2017-01-28,10:00:00,12,35,US-MO,38.5786266,-90.3233192,53,1,2017
3944,S45195604,European Starling,Sturnus vulgaris,2018-05-02,19:16:00,2,28,US-MO,38.6219912,-90.275188,28,5,2018
3945,S18386525,European Starling,Sturnus vulgaris,2014-05-14,10:45:00,3,15,US-MO,38.637439,-90.2565372,20,5,2014
3946,S17855769,European Starling,Sturnus vulgaris,2014-04-12,08:45:00,17,120,US-MO,38.690995,-90.2349186,200,4,2014
3947,S17366458,European Starling,Sturnus vulgaris,2014-03-08,10:18:00,4,10,US-MO,38.6177423,-90.2783489,8,3,2014
3948,S16771971,European Starling,Sturnus vulgaris,2014-02-02,16:00:00,2,30,US-MO,38.5615895,-90.2653885,193,2,2014
3949,S17365487,European Starling,Sturnus vulgaris,2014-03-08,09:10:00,40,20,US-MO,38.614255,-90.2916527,84,3,2014
3950,S21502806,European Starling,Sturnus vulgaris,2015-01-23,08:30:00,40,0,US-MO,38.6290748,-90.2948284,51,1,2015
3951,S16826652,European Starling,Sturnus vulgaris,2014-02-07,08:45:00,4,0,US-MO,38.6286229,-90.302124,10,2,2014
3952,S17324171,European Starling,Sturnus vulgaris,2014-03-05,08:20:00,5,50,US-MO,38.6389068,-90.2853806,167,3,2014
3953,S17334391,European Starling,Sturnus vulgaris,2014-03-06,08:20:00,17,55,US-MO,38.6389068,-90.2853806,214,3,2014
3954,S17345055,European Starling,Sturnus vulgaris,2014-03-07,08:20:00,41,55,US-MO,38.6389068,-90.2853806,276,3,2014
3955,S17377851,European Starling,Sturnus vulgaris,2014-03-09,15:45:00,6,80,US-MO,38.6389068,-90.2853806,118,3,2014
3956,S17410868,European Starling,Sturnus vulgaris,2014-03-12,08:20:00,74,45,US-MO,38.6389068,-90.2853806,257,3,2014
3957,S17437862,European Starling,Sturnus vulgaris,2014-03-14,08:00:00,23,60,US-MO,38.6389068,-90.2853806,181,3,2014
3958,S17716042,European Starling,Sturnus vulgaris,2014-04-02,16:00:00,31,40,US-MO,38.6389068,-90.2853806,134,4,2014
3959,S17760108,European Starling,Sturnus vulgaris,2014-04-05,18:00:00,5,30,US-MO,38.6389068,-90.2853806,145,4,2014
3960,S17798169,European Starling,Sturnus vulgaris,2014-04-07,18:00:00,6,45,US-MO,38.6389068,-90.2853806,96,4,2014
3961,S17841108,European Starling,Sturnus vulgaris,2014-04-11,09:30:00,6,60,US-MO,38.6389068,-90.2853806,103,4,2014
3962,S17891506,European Starling,Sturnus vulgaris,2014-04-14,09:00:00,8,90,US-MO,38.6389068,-90.2853806,203,4,2014
3963,S17931688,European Starling,Sturnus vulgaris,2014-04-17,08:00:00,40,120,US-MO,38.6389068,-90.2853806,307,4,2014
3964,S17944532,European Starling,Sturnus vulgaris,2014-04-18,08:45:00,4,10,US-MO,38.6389068,-90.2853806,45,4,2014
3965,S18038666,European Starling,Sturnus vulgaris,2014-04-22,18:30:00,4,75,US-MO,38.6389068,-90.2853806,76,4,2014
3966,S18178852,European Starling,Sturnus vulgaris,2014-05-02,08:15:00,9,60,US-MO,38.6389068,-90.2853806,115,5,2014
3967,S18284435,European Starling,Sturnus vulgaris,2014-05-08,08:20:00,12,90,US-MO,38.6389068,-90.2853806,130,5,2014
3968,S18767759,European Starling,Sturnus vulgaris,2014-06-12,08:30:00,16,60,US-MO,38.6389068,-90.2853806,77,6,2014
3969,S19781842,European Starling,Sturnus vulgaris,2014-09-09,08:30:00,2,45,US-MO,38.6389068,-90.2853806,74,9,2014
3970,S20047706,European Starling,Sturnus vulgaris,2014-10-06,08:45:00,8,60,US-MO,38.6389068,-90.2853806,105,10,2014
3971,S20893308,European Starling,Sturnus vulgaris,2014-12-13,10:30:00,8,120,US-MO,38.6389068,-90.2853806,144,12,2014
3972,S20987277,European Starling,Sturnus vulgaris,2014-12-22,09:30:00,25,60,US-MO,38.6389068,-90.2853806,177,12,2014
3973,S21095947,European Starling,Sturnus vulgaris,2014-12-31,08:00:00,15,120,US-MO,38.6389068,-90.2853806,322,12,2014
3974,S21378003,European Starling,Sturnus vulgaris,2015-01-16,16:45:00,25,15,US-MO,38.6389068,-90.2853806,59,1,2015
3975,S21419958,European Starling,Sturnus vulgaris,2015-01-19,08:30:00,4,0,US-MO,38.6389068,-90.2853806,25,1,2015
3976,S21499852,European Starling,Sturnus vulgaris,2015-01-22,10:30:00,35,30,US-MO,38.6389068,-90.2853806,85,1,2015
3977,S23465605,European Starling,Sturnus vulgaris,2015-05-15,18:30:00,12,30,US-MO,38.6389068,-90.2853806,104,5,2015
3978,S24840940,European Starling,Sturnus vulgaris,2015-08-30,07:00:00,2,60,US-MO,38.6389068,-90.2853806,51,8,2015
3979,S29265867,European Starling,Sturnus vulgaris,2016-04-27,08:00:00,2,45,US-MO,38.6389068,-90.2853806,87,4,2016
3980,S31926545,European Starling,Sturnus vulgaris,2016-10-06,12:00:00,20,60,US-MO,38.6389068,-90.2853806,82,10,2016
3981,S33616660,European Starling,Sturnus vulgaris,2017-01-12,07:00:00,25,90,US-MO,38.6389068,-90.2853806,272,1,2017
3982,S33780633,European Starling,Sturnus vulgaris,2017-01-19,07:01:00,3,56,US-MO,38.6389068,-90.2853806,240,1,2017
3983,S33809874,European Starling,Sturnus vulgaris,2017-01-20,16:26:00,18,59,US-MO,38.6389068,-90.2853806,188,1,2017
3984,S35533959,European Starling,Sturnus vulgaris,2017-03-30,07:05:00,35,100,US-MO,38.6389068,-90.2853806,283,3,2017
3985,S35654197,European Starling,Sturnus vulgaris,2017-04-02,18:46:00,5,37,US-MO,38.6389068,-90.2853806,36,4,2017
3986,S35698031,European Starling,Sturnus vulgaris,2017-04-04,07:00:00,25,127,US-MO,38.6389068,-90.2853806,369,4,2017
3987,S35811314,European Starling,Sturnus vulgaris,2017-04-09,07:47:00,2,74,US-MO,38.6389068,-90.2853806,51,4,2017
3988,S35918417,European Starling,Sturnus vulgaris,2017-04-13,06:59:00,30,109,US-MO,38.6389068,-90.2853806,247,4,2017
3989,S36118134,European Starling,Sturnus vulgaris,2017-04-20,07:00:00,20,98,US-MO,38.6389068,-90.2853806,237,4,2017
3990,S36198905,European Starling,Sturnus vulgaris,2017-04-23,08:13:00,2,173,US-MO,38.6389068,-90.2853806,137,4,2017
3991,S36305628,European Starling,Sturnus vulgaris,2017-04-27,06:56:00,25,121,US-MO,38.6389068,-90.2853806,260,4,2017
3992,S36840525,European Starling,Sturnus vulgaris,2017-05-13,18:00:00,5,45,US-MO,38.6389068,-90.2853806,114,5,2017
3993,S36956314,European Starling,Sturnus vulgaris,2017-05-18,07:04:00,9,126,US-MO,38.6389068,-90.2853806,140,5,2017
3994,S37297406,European Starling,Sturnus vulgaris,2017-05-31,18:29:00,7,61,US-MO,38.6389068,-90.2853806,70,5,2017
3995,S37374545,European Starling,Sturnus vulgaris,2017-06-04,07:53:00,12,118,US-MO,38.6389068,-90.2853806,108,6,2017
3996,S38541052,European Starling,Sturnus vulgaris,2017-08-08,07:05:00,40,85,US-MO,38.6389068,-90.2853806,281,8,2017
3997,S40682155,European Starling,Sturnus vulgaris,2017-11-23,09:58:00,12,134,US-MO,38.6389068,-90.2853806,71,11,2017
3998,S45158368,European Starling,Sturnus vulgaris,2018-05-01,18:23:00,5,86,US-MO,38.6389068,-90.2853806,67,5,2018
3999,S45233334,European Starling,Sturnus vulgaris,2018-05-03,13:54:00,2,55,US-MO,38.6389068,-90.2853806,55,5,2018
4000,S49551085,European Starling,Sturnus vulgaris,2018-10-25,13:30:00,8,70,US-MO,38.6389068,-90.2853806,63,10,2018
4001,S89689436,European Starling,Sturnus vulgaris,2021-06-05,17:55:00,5,85,US-MO,38.6383932,-90.267979,56,6,2021
4002,S89715685,European Starling,Sturnus vulgaris,2021-06-06,08:01:00,6,74,US-MO,38.6389068,-90.2853806,57,6,2021
4003,S17750325,European Starling,Sturnus vulgaris,2014-04-05,07:45:00,4,120,US-MO,38.636316,-90.296545,126,4,2014
4004,S19755048,European Starling,Sturnus vulgaris,2014-09-06,17:00:00,6,60,US-MO,38.636316,-90.296545,84,9,2014
4005,S19761146,European Starling,Sturnus vulgaris,2014-09-07,08:30:00,6,180,US-MO,38.636316,-90.296545,105,9,2014
4006,S43574572,European Starling,Sturnus vulgaris,2018-03-11,18:08:00,6,64,US-MO,38.636316,-90.296545,107,3,2018
4007,S17559350,European Starling,Sturnus vulgaris,2014-03-22,18:20:00,4,40,US-MO,38.6217659,-90.3034544,45,3,2014
4008,S17451952,European Starling,Sturnus vulgaris,2014-03-15,15:45:00,1,80,US-MO,38.6129807,-90.2593803,112,3,2014
4009,S17575595,European Starling,Sturnus vulgaris,2014-03-23,15:30:00,4,90,US-MO,38.6129807,-90.2593803,123,3,2014
4010,S27224092,European Starling,Sturnus vulgaris,2016-01-30,13:00:00,12,90,US-MO,38.6129807,-90.2593803,71,1,2016
4011,S37507879,European Starling,Sturnus vulgaris,2017-06-10,08:50:00,4,90,US-MO,38.6129807,-90.2593803,56,6,2017
4012,S41266689,European Starling,Sturnus vulgaris,2017-12-23,08:41:00,2,80,US-MO,38.6129807,-90.2593803,58,12,2017
4013,S43760440,European Starling,Sturnus vulgaris,2018-03-18,15:54:00,1,71,US-MO,38.6129807,-90.2593803,74,3,2018
4014,S45362421,European Starling,Sturnus vulgaris,2018-05-06,09:35:00,4,134,US-MO,38.6129807,-90.2593803,86,5,2018
4015,S18250965,European Starling,Sturnus vulgaris,2014-05-04,08:45:00,17,120,US-MO,38.7472557,-90.1926899,143,5,2014
4016,S16772002,European Starling,Sturnus vulgaris,2014-02-02,15:30:00,18,25,US-MO,38.5592405,-90.2424502,29,2,2014
4017,S17365974,European Starling,Sturnus vulgaris,2014-03-08,09:45:00,43,45,US-MO,38.607414,-90.2825546,86,3,2014
4018,S17873207,European Starling,Sturnus vulgaris,2014-04-13,10:45:00,21,150,US-MO,38.6066358,-90.2582139,198,4,2014
4019,S21127561,European Starling,Sturnus vulgaris,2015-01-01,14:30:00,15,90,US-MO,38.6066358,-90.2582139,151,1,2015
4020,S36184977,European Starling,Sturnus vulgaris,2017-04-22,18:16:00,6,88,US-MO,38.6066358,-90.2582139,64,4,2017
4021,S36840529,European Starling,Sturnus vulgaris,2017-05-13,19:00:00,3,90,US-MO,38.6066358,-90.2582139,56,5,2017
4022,S37165903,European Starling,Sturnus vulgaris,2017-05-26,18:09:00,11,69,US-MO,38.6066358,-90.2582139,79,5,2017
4023,S45352298,European Starling,Sturnus vulgaris,2018-05-06,08:05:00,3,50,US-MO,38.6066358,-90.2582139,58,5,2018
4024,S16858042,European Starling,Sturnus vulgaris,2014-02-09,11:00:00,13,0,US-MO,38.6369864,-90.2632856,14,2,2014
4025,S21381789,European Starling,Sturnus vulgaris,2015-01-17,11:30:00,17,90,US-MO,38.5708329,-90.3004558,253,1,2015
4026,S65338838,European Starling,Sturnus vulgaris,2020-03-01,16:23:00,7,38,US-OK,36.152075,-95.9778614,49,3,2020
4027,S65566629,European Starling,Sturnus vulgaris,2020-03-08,10:28:00,9,24,US-OK,36.152075,-95.9778614,35,3,2020
4028,S65902721,European Starling,Sturnus vulgaris,2020-03-17,11:41:00,2,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
4029,S67289842,European Starling,Sturnus vulgaris,2020-04-15,18:54:00,12,48,US-OK,36.1441138,-95.9327686,43,4,2020
4030,S81668053,European Starling,Sturnus vulgaris,2021-02-15,15:30:00,18,15,US-OK,36.1441138,-95.9327686,79,2,2021
4031,S67472609,European Starling,Sturnus vulgaris,2020-04-04,18:22:00,44,42,US-OK,36.1436101,-95.9338497,387,4,2020
4032,S66184821,European Starling,Sturnus vulgaris,2020-03-24,18:09:00,32,58,US-OK,36.1431952,-95.9334761,3154,3,2020
4033,S66295846,European Starling,Sturnus vulgaris,2020-03-27,18:53:00,25,8,US-OK,36.1431952,-95.9334761,887,3,2020
4034,S66844842,European Starling,Sturnus vulgaris,2020-04-08,19:37:00,8,34,US-OK,36.1431952,-95.9334761,176,4,2020
4035,S68524485,European Starling,Sturnus vulgaris,2020-05-06,19:38:00,2,54,US-OK,36.1431952,-95.9334761,27,5,2020
4036,S68032156,European Starling,Sturnus vulgaris,2020-04-29,10:01:00,9,38,US-OK,36.1433479,-95.9096313,43,4,2020
4037,S84766529,European Starling,Sturnus vulgaris,2021-04-04,11:17:00,8,32,US-OK,36.1433479,-95.9096313,37,4,2021
4038,S107970844,European Starling,Sturnus vulgaris,2022-04-24,17:14:00,6,77,US-OK,36.1255459,-95.9823976,105,4,2022
4039,S67357157,European Starling,Sturnus vulgaris,2020-04-17,11:15:00,12,19,US-OK,36.1444029,-95.9092834,63,4,2020
4040,S68032703,European Starling,Sturnus vulgaris,2020-04-29,10:01:00,9,40,US-OK,36.1444029,-95.9092834,44,4,2020
4041,S68100906,European Starling,Sturnus vulgaris,2020-04-30,09:33:00,25,39,US-OK,36.1501278,-95.8943009,59,4,2020
4042,S68187140,European Starling,Sturnus vulgaris,2020-05-01,10:02:00,4,47,US-OK,36.1501278,-95.8943009,33,5,2020
4043,S66369682,European Starling,Sturnus vulgaris,2020-03-29,09:31:00,20,189,US-OK,36.1497985,-96.2401081,219,3,2020
4044,S80948582,European Starling,Sturnus vulgaris,2021-02-12,11:00:00,3,80,US-OK,36.1441933,-95.933674,205,2,2021
4045,S81561574,European Starling,Sturnus vulgaris,2021-02-15,07:30:00,3,60,US-OK,36.1441933,-95.933674,38,2,2021
4046,S64885073,European Starling,Sturnus vulgaris,2020-02-20,15:59:00,9,93,US-OK,36.116064,-95.98525,200,2,2020
4047,S68330982,European Starling,Sturnus vulgaris,2020-05-03,10:37:00,4,154,US-OK,36.2213571,-95.9341192,140,5,2020
4048,S51186467,European Starling,Sturnus vulgaris,2019-01-01,15:57:00,5,75,US-OK,36.1189623,-95.9855793,79,1,2019
4049,S76720355,European Starling,Sturnus vulgaris,2020-11-26,12:40:00,35,61,US-OK,36.1043853,-95.9839742,112,11,2020
4050,S101303345,European Starling,Sturnus vulgaris,2022-01-23,13:31:00,45,91,US-OK,36.1043853,-95.9839742,113,1,2022
4051,S65697899,European Starling,Sturnus vulgaris,2020-03-11,18:58:00,40,47,US-OK,36.1166302,-95.9907184,281,3,2020
4052,S56470322,European Starling,Sturnus vulgaris,2019-05-18,19:16:00,1,59,US-OK,36.1301108,-95.9731293,47,5,2019
4053,S64885104,European Starling,Sturnus vulgaris,2020-02-22,09:33:00,16,45,US-OK,35.872406,-95.401213,153,2,2020
4054,S64885098,European Starling,Sturnus vulgaris,2020-02-22,10:39:00,15,24,US-OK,35.9322711,-95.2811987,89,2,2020
4055,S36840493,European Starling,Sturnus vulgaris,2017-05-13,09:00:00,2,10,US-MO,38.8291565,-91.0498206,13,5,2017
5071,S1628441,White-throated Sparrow,Zonotrichia albicollis,2004-03-08,NA,5,0,US-VT,43.77954,-73.29591,20,3,2004
5072,S67802002,White-throated Sparrow,Zonotrichia albicollis,2020-04-25,14:13:00,1,97,US-OK,36.7968283,-98.1921574,75,4,2020
5073,S104878924,White-throated Sparrow,Zonotrichia albicollis,2022-03-15,11:54:00,1,6,US-KS,37.0243469,-96.4067768,22,3,2022
